date,temperature,phase voltage,line voltage,harmonic voltage,current,reactive power,frequency,power factor,label
2021-01-12 01:40:00,37.0,135.05833439999998,233.975,2.2005208,83.1333344,17306.3,59.90732249999999,0.8573951,0
2021-01-12 01:50:00,37.125,135.1666672,234.16666560000004,2.5162762,83.8083344,17323.9,59.910124,0.8590697,0
2021-01-12 02:00:00,37.0,135.0083328,233.8583344,2.4479169999999995,83.325,17342.0,59.907322,0.8572418,0
2021-01-12 02:10:00,36.8125,134.95,233.7583344,2.3535156,83.075,17201.1,59.908250300000006,0.8586715999999999,0
2021-01-12 02:20:00,36.8125,135.14166720000003,234.1416688,2.3209637,82.3166656,17497.5,59.9035832,0.8505986,0
2021-01-12 02:30:00,36.625,135.19166560000002,234.2083344,2.5292973,80.8,17473.9,59.91386379999999,0.8455482,0
2021-01-12 02:40:00,36.625,135.3083328,234.3583312,2.513021,79.9916664,17385.6,59.901718,0.8436766,0
2021-01-12 02:50:00,36.5625,135.3833312,234.5083328,2.4967448,82.575,17950.4,59.89424809999999,0.8441974,0
2021-01-12 03:00:00,36.6875,135.1916656,234.225,2.5065107,84.20833280000001,17042.5,59.9054532,0.8649219,0
2021-01-12 03:10:00,36.4375,135.3833328,234.483336,2.5227868000000004,86.9083336,17232.6,59.89423430000001,0.8714463,0
2021-01-12 03:20:00,36.5,135.225,234.2083328,2.4902345,86.4166672,17007.4,59.9073219,0.8708275999999998,0
2021-01-12 03:30:00,36.5,135.36666559999998,234.4416656,2.5390627,79.3500008,17130.6,59.9017143,0.8421049999999999,0
2021-01-12 03:40:00,36.125,135.5416672,234.7833344,2.5846358,84.425,17154.1,59.8961345,0.8639266000000001,0
2021-01-12 03:50:00,36.0625,135.4499984,234.60000000000005,2.4772135,84.7500016,17260.4,59.8923746,0.8639959000000001,0
2021-01-12 04:00:00,35.75,135.26666559999998,234.325,2.5195315000000003,84.49999919999999,17205.2,59.9017375,0.8634986,0
2021-01-12 04:10:00,35.625,135.36666559999998,234.45,2.6009118,85.341668,17469.0,59.9054548,0.8621041999999999,0
